,year,locality,estimated value ($),sale Price ($),property,residential,num_rooms,num_bathrooms,carpet_area_sq_ft,property_tax_rate,face,month_name,difference,Season,house_age
5980,2017,West Hartford,185080.0,300000.0,,Detached House,3,1,933.0,1.388283,North,October,-114920.0,Fall,7
5982,2017,Stamford,300350.0,430000.0,Single Family,Detached House,3,3,1018.0,1.388283,East,October,-129650.0,Fall,7
5983,2017,Waterbury,83860.0,47250.0,Single Family,Detached House,3,3,1082.0,1.388283,West,October,36610.0,Fall,7
5984,2017,Stamford,1895320.0,2530000.0,,Detached House,3,1,1074.0,1.388283,East,October,-634680.0,Fall,7
5985,2017,Norwalk,207630.0,330000.0,,Detached House,3,2,1018.0,1.388283,West,October,-122370.0,Fall,7
5988,2017,Unknown,280230.0,510000.0,,Detached House,3,3,913.0,1.388283,North,October,-229770.0,Fall,7
5989,2017,Stamford,253750.0,430000.0,Single Family,Detached House,3,3,1052.0,1.388283,East,October,-176250.0,Fall,7
5990,2017,West Hartford,183820.0,238000.0,,Detached House,3,2,966.0,1.388283,North,October,-54180.0,Fall,7
5991,2017,Waterbury,52600.0,35000.0,Three Family,Triplex,6,6,1874.0,1.388283,North,October,17600.0,Fall,7
5992,2017,Stamford,429510.0,400000.0,Single Family,Detached House,3,2,1079.0,1.388283,North,October,29510.0,Fall,7
5993,2017,West Hartford,188370.0,240000.0,Single Family,Detached House,3,1,913.0,1.388283,South,October,-51630.0,Fall,7
5994,2017,Waterbury,73820.0,48600.0,Single Family,Detached House,3,3,1070.0,1.388283,West,October,25220.0,Fall,7
5995,2017,Waterbury,29810.0,31000.0,Two Family,Duplex,4,2,1246.0,1.388283,North,October,-1190.0,Fall,7
5998,2017,Waterbury,66940.0,50000.0,Single Family,Detached House,3,3,903.0,1.388283,South,October,16940.0,Fall,7
5999,2017,Stamford,261640.0,370000.0,Single Family,Detached House,3,1,949.0,1.388283,West,October,-108360.0,Fall,7
6000,2017,Norwalk,207780.0,334000.0,,Detached House,3,3,1092.0,1.388283,West,October,-126220.0,Fall,7
6001,2017,Stamford,462230.0,675000.0,,Detached House,3,3,1091.0,1.388283,North,October,-212770.0,Fall,7
6002,2017,Waterbury,110930.0,150000.0,Single Family,Detached House,3,1,1060.0,1.388283,East,October,-39070.0,Fall,7
6003,2017,Stamford,241150.0,365000.0,Single Family,Detached House,3,2,921.0,1.388283,South,October,-123850.0,Fall,7
6004,2017,Stamford,266510.0,250000.0,,Detached House,3,3,988.0,1.388283,North,October,16510.0,Fall,7
6005,2017,Stamford,284230.0,895000.0,Single Family,Detached House,3,1,920.0,1.388283,East,October,-610770.0,Fall,7
6006,2017,Unknown,97070.0,72500.0,Single Family,Detached House,3,3,962.0,1.388283,South,October,24570.0,Fall,7
6008,2017,Norwalk,220070.0,475000.0,Four Family,Fourplex,8,8,2853.0,1.388283,East,November,-254930.0,Fall,7
6010,2017,Unknown,432280.0,825000.0,Single Family,Detached House,3,3,918.0,1.388283,West,November,-392720.0,Fall,7
6011,2017,West Hartford,145810.0,176000.0,Single Family,Detached House,3,1,1044.0,1.388283,East,November,-30190.0,Fall,7
6012,2017,West Hartford,186550.0,198000.0,Single Family,Detached House,3,1,1046.0,1.388283,West,November,-11450.0,Fall,7
6013,2017,West Hartford,159740.0,288500.0,,Detached House,3,1,1031.0,1.388283,South,November,-128760.0,Fall,7
6014,2017,Norwalk,168960.0,125000.0,Single Family,Detached House,3,1,1062.0,1.388283,West,November,43960.0,Fall,7
6015,2017,Norwalk,226150.0,405000.0,Single Family,Detached House,3,1,991.0,1.388283,East,November,-178850.0,Fall,7
6017,2017,West Hartford,188440.0,359500.0,,Detached House,3,1,998.0,1.388283,South,November,-171060.0,Fall,7
6018,2017,Waterbury,72730.0,89500.0,Two Family,Duplex,4,2,1232.0,1.388283,East,November,-16770.0,Fall,7
6020,2017,Norwalk,170630.0,52200.0,Single Family,Detached House,3,1,960.0,1.388283,West,November,118430.0,Fall,7
6021,2017,Norwalk,318560.0,350000.0,Two Family,Duplex,4,3,1483.0,1.388283,West,November,-31440.0,Fall,7
6022,2017,Norwalk,179630.0,330000.0,Single Family,Detached House,3,1,968.0,1.388283,North,November,-150370.0,Fall,7
6023,2017,Norwalk,232960.0,329000.0,,Detached House,3,3,1010.0,1.388283,East,November,-96040.0,Fall,7
6025,2017,Norwalk,1219600.0,2200000.0,,Detached House,3,1,1077.0,1.388283,North,November,-980400.0,Fall,7
6027,2017,Stamford,267160.0,450000.0,Two Family,Duplex,4,4,1393.0,1.388283,East,November,-182840.0,Fall,7
6028,2017,Norwalk,1759848.0,2925000.0,,Detached House,3,2,1044.0,1.388283,North,November,-1165152.0,Fall,7
6029,2017,Norwalk,466630.0,710000.0,Single Family,Detached House,3,1,1054.0,1.388283,East,November,-243370.0,Fall,7
6030,2017,Norwalk,227530.0,435000.0,Single Family,Detached House,3,1,1023.0,1.388283,West,November,-207470.0,Fall,7
6031,2017,Unknown,184240.0,255000.0,,Detached House,3,2,997.0,1.388283,North,November,-70760.0,Fall,7
6032,2017,Norwalk,182920.0,239000.0,Single Family,Detached House,3,2,1073.0,1.388283,West,November,-56080.0,Fall,7
6033,2017,Waterbury,87760.0,96000.0,Single Family,Detached House,3,1,1040.0,1.388283,East,November,-8240.0,Fall,7
6034,2017,Waterbury,76560.0,124000.0,Single Family,Detached House,3,2,1058.0,1.388283,East,November,-47440.0,Fall,7
6036,2017,Norwalk,225580.0,395000.0,Two Family,Duplex,4,4,1363.0,1.388283,South,November,-169420.0,Fall,7
6037,2017,Unknown,263760.0,434450.0,,Detached House,3,1,993.0,1.388283,East,November,-170690.0,Fall,7
6038,2017,West Hartford,192920.0,153000.0,Single Family,Detached House,3,3,991.0,1.388283,East,November,39920.0,Fall,7
6040,2017,Norwalk,205500.0,370000.0,,Duplex,4,2,1496.0,1.388283,North,November,-164500.0,Fall,7
6041,2017,Stamford,392580.0,633000.0,Two Family,Duplex,4,4,1259.0,1.388283,East,November,-240420.0,Fall,7
6042,2017,Waterbury,145110.0,129000.0,Single Family,Detached House,3,3,907.0,1.388283,East,November,16110.0,Fall,7
6043,2017,Norwalk,237240.0,375000.0,,Detached House,3,1,1088.0,1.388283,East,November,-137760.0,Fall,7
6044,2017,Waterbury,97060.0,67200.0,Single Family,Detached House,3,3,935.0,1.388283,South,November,29860.0,Fall,7
6045,2017,Waterbury,34850.0,15000.0,Two Family,Duplex,4,4,1304.0,1.388283,West,November,19850.0,Fall,7
6046,2017,West Hartford,210350.0,290000.0,Single Family,Detached House,3,2,1020.0,1.388283,East,November,-79650.0,Fall,7
6047,2017,Waterbury,93630.0,126900.0,Single Family,Detached House,3,1,956.0,1.388283,South,November,-33270.0,Fall,7
6049,2017,Unknown,201530.0,250000.0,Single Family,Detached House,3,2,980.0,1.388283,South,November,-48470.0,Fall,7
6050,2017,Waterbury,113090.0,140000.0,Single Family,Detached House,3,3,1085.0,1.388283,North,November,-26910.0,Fall,7
6051,2017,West Hartford,154560.0,235000.0,Single Family,Detached House,3,2,1085.0,1.388283,East,November,-80440.0,Fall,7
6053,2017,Norwalk,1032060.0,1475000.0,Single Family,Detached House,3,2,1015.0,1.388283,South,November,-442940.0,Fall,7
6054,2017,Stamford,309600.0,510000.0,,Detached House,3,2,909.0,1.388283,East,November,-200400.0,Fall,7
6055,2017,Waterbury,104760.0,37000.0,Single Family,Detached House,3,2,1053.0,1.388283,West,December,67760.0,Winter,7
6056,2017,Stamford,249480.0,289900.0,Single Family,Detached House,3,2,983.0,1.388283,East,December,-40420.0,Winter,7
6057,2017,West Hartford,133280.0,200000.0,Single Family,Detached House,3,2,999.0,1.388283,South,December,-66720.0,Winter,7
6059,2017,Norwalk,231420.0,387500.0,Single Family,Detached House,3,1,1054.0,1.388283,East,December,-156080.0,Winter,7
6060,2017,Stamford,491850.0,715000.0,Single Family,Detached House,3,1,902.0,1.388283,South,December,-223150.0,Winter,7
6061,2017,Norwalk,257110.0,460000.0,Single Family,Detached House,3,1,979.0,1.388283,North,December,-202890.0,Winter,7
6062,2017,Stamford,478920.0,600000.0,Single Family,Detached House,3,2,1068.0,1.388283,West,December,-121080.0,Winter,7
6063,2017,West Hartford,154980.0,222000.0,,Detached House,3,3,940.0,1.388283,North,December,-67020.0,Winter,7
6065,2017,Stamford,343520.0,515000.0,,Detached House,3,3,967.0,1.388283,South,December,-171480.0,Winter,7
6066,2017,West Hartford,149940.0,182500.0,Single Family,Detached House,3,1,940.0,1.388283,West,December,-32560.0,Winter,7
6067,2017,Waterbury,132210.0,187700.0,Single Family,Detached House,3,1,901.0,1.388283,West,December,-55490.0,Winter,7
6068,2017,Waterbury,94900.0,110500.0,Single Family,Detached House,3,1,1066.0,1.388283,North,December,-15600.0,Winter,7
6069,2017,Stamford,889650.0,192500.0,Three Family,Triplex,6,4,2192.0,1.388283,East,December,697150.0,Winter,7
6070,2017,Norwalk,944400.0,1225000.0,Single Family,Detached House,3,2,1086.0,1.388283,North,December,-280600.0,Winter,7
6071,2017,West Hartford,217350.0,360000.0,Single Family,Detached House,3,1,953.0,1.388283,East,December,-142650.0,Winter,7
6072,2017,Norwalk,1016760.0,500000.0,Single Family,Detached House,3,1,1053.0,1.388283,West,December,516760.0,Winter,7
6074,2017,Stamford,851100.0,1555000.0,Single Family,Detached House,3,3,1091.0,1.388283,South,December,-703900.0,Winter,7
6075,2017,Norwalk,231100.0,350000.0,,Duplex,4,2,1284.0,1.388283,West,December,-118900.0,Winter,7
6076,2017,West Hartford,146090.0,145100.0,,Detached House,3,3,949.0,1.388283,South,December,990.0,Winter,7
6077,2017,Waterbury,62280.0,112000.0,Single Family,Detached House,3,1,928.0,1.388283,South,December,-49720.0,Winter,7
6079,2017,West Hartford,173950.0,280000.0,Single Family,Detached House,3,2,1055.0,1.388283,West,December,-106050.0,Winter,7
6080,2017,Waterbury,77160.0,96000.0,Single Family,Detached House,3,2,1099.0,1.388283,South,December,-18840.0,Winter,7
6081,2017,Unknown,377380.0,514000.0,Single Family,Detached House,3,1,919.0,1.388283,North,December,-136620.0,Winter,7
6082,2017,Stamford,252750.0,415000.0,Two Family,Duplex,4,2,1430.0,1.388283,North,December,-162250.0,Winter,7
6083,2017,Unknown,79140.0,118500.0,Single Family,Detached House,3,1,1079.0,1.388283,East,December,-39360.0,Winter,7
6084,2017,Stamford,216740.0,475000.0,,Duplex,4,3,1431.0,1.388283,South,December,-258260.0,Winter,7
6085,2017,Stamford,304470.0,540000.0,Four Family,Fourplex,8,8,2413.0,1.388283,South,December,-235530.0,Winter,7
6086,2017,Waterbury,74080.0,130000.0,Two Family,Duplex,4,2,1400.0,1.388283,West,December,-55920.0,Winter,7
6087,2017,Stamford,145110.0,57000.0,Single Family,Detached House,3,2,955.0,1.388283,South,December,88110.0,Winter,7
6088,2017,West Hartford,221970.0,235000.0,Single Family,Detached House,3,2,1093.0,1.388283,West,December,-13030.0,Winter,7
6089,2017,West Hartford,169470.0,242900.0,Two Family,Duplex,4,3,1340.0,1.388283,East,December,-73430.0,Winter,7
6090,2017,Waterbury,22540.0,6250.0,,Triplex,6,5,2067.0,1.388283,West,December,16290.0,Winter,7
6091,2018,Unknown,248950.0,395000.0,,Detached House,3,1,917.0,1.422308,North,January,-146050.0,Winter,6
6092,2018,Waterbury,68210.0,49000.0,Two Family,Duplex,4,2,1267.0,1.422308,South,January,19210.0,Winter,6
6093,2018,West Hartford,215740.0,415000.0,Single Family,Detached House,3,3,1097.0,1.422308,West,January,-199260.0,Winter,6
6094,2018,Norwalk,250470.0,430000.0,Two Family,Duplex,4,2,1483.0,1.422308,South,January,-179530.0,Winter,6
6095,2018,Unknown,63390.0,65000.0,Single Family,Detached House,3,3,1051.0,1.422308,South,January,-1610.0,Winter,6
6096,2018,Stamford,466920.0,775000.0,Single Family,Detached House,3,3,981.0,1.422308,West,January,-308080.0,Winter,6
6097,2018,Stamford,515390.0,1025800.0,Single Family,Detached House,3,2,984.0,1.422308,East,January,-510410.0,Winter,6
6099,2018,Waterbury,81760.0,95876.0,Single Family,Detached House,3,2,940.0,1.422308,West,January,-14116.0,Winter,6
6100,2018,West Hartford,275240.0,435000.0,Single Family,Detached House,3,1,1028.0,1.422308,East,January,-159760.0,Winter,6
6101,2018,Waterbury,102750.0,169900.0,Single Family,Detached House,3,3,1000.0,1.422308,South,January,-67150.0,Winter,6
6102,2018,Waterbury,76480.0,28000.0,Single Family,Detached House,3,1,968.0,1.422308,East,January,48480.0,Winter,6
6104,2018,Waterbury,123940.0,160000.0,Single Family,Detached House,3,3,939.0,1.422308,South,January,-36060.0,Winter,6
6105,2018,Waterbury,76430.0,85000.0,,Detached House,3,3,925.0,1.422308,West,January,-8570.0,Winter,6
6106,2018,Norwalk,524342.0,725000.0,Single Family,Detached House,3,1,933.0,1.422308,South,January,-200658.0,Winter,6
6108,2018,Stamford,500420.0,650000.0,Single Family,Detached House,3,3,1037.0,1.422308,North,January,-149580.0,Winter,6
6110,2018,Norwalk,206440.0,170000.0,Two Family,Duplex,4,4,1334.0,1.422308,West,January,36440.0,Winter,6
6111,2018,Stamford,554910.0,960000.0,Single Family,Detached House,3,3,1035.0,1.422308,South,January,-405090.0,Winter,6
6112,2018,West Hartford,279720.0,518000.0,,Detached House,3,1,998.0,1.422308,West,January,-238280.0,Winter,6
6113,2018,Waterbury,102540.0,59000.0,,Triplex,6,6,1956.0,1.422308,East,January,43540.0,Winter,6
6114,2018,Waterbury,84160.0,104000.0,Single Family,Detached House,3,1,1064.0,1.422308,North,January,-19840.0,Winter,6
6115,2018,Norwalk,570152.0,900000.0,Single Family,Detached House,3,2,1070.0,1.422308,South,January,-329848.0,Winter,6
6116,2018,Waterbury,59850.0,28000.0,,Detached House,3,3,1053.0,1.422308,South,January,31850.0,Winter,6
6117,2018,West Hartford,240940.0,403000.0,Single Family,Detached House,3,1,901.0,1.422308,North,February,-162060.0,Winter,6
6118,2018,Stamford,366460.0,600000.0,Single Family,Detached House,3,2,919.0,1.422308,North,February,-233540.0,Winter,6
6119,2018,Waterbury,40280.0,25500.0,Three Family,Triplex,6,4,1939.0,1.422308,North,February,14780.0,Winter,6
6122,2018,West Hartford,212800.0,303000.0,Single Family,Detached House,3,1,1092.0,1.422308,East,February,-90200.0,Winter,6
6123,2018,Unknown,587090.0,925000.0,Single Family,Detached House,3,3,1082.0,1.422308,West,February,-337910.0,Winter,6
6124,2018,Waterbury,63660.0,84000.0,Single Family,Detached House,3,1,928.0,1.422308,East,February,-20340.0,Winter,6
6125,2018,West Hartford,185640.0,212500.0,Single Family,Detached House,3,3,1033.0,1.422308,West,February,-26860.0,Winter,6
6126,2018,Waterbury,69130.0,73223.0,Single Family,Detached House,3,3,1097.0,1.422308,East,February,-4093.0,Winter,6
6129,2018,Waterbury,88050.0,90300.0,,Detached House,3,1,955.0,1.422308,North,February,-2250.0,Winter,6
6130,2018,Waterbury,105510.0,150000.0,Four Family,Fourplex,8,7,2528.0,1.422308,East,February,-44490.0,Winter,6
6131,2018,West Hartford,272020.0,397000.0,,Detached House,3,1,1039.0,1.422308,North,February,-124980.0,Winter,6
6132,2018,Unknown,184100.0,257000.0,Single Family,Detached House,3,1,1071.0,1.422308,West,February,-72900.0,Winter,6
6133,2018,Unknown,130370.0,193000.0,Single Family,Detached House,3,3,957.0,1.422308,West,February,-62630.0,Winter,6
6134,2018,Waterbury,86330.0,24000.0,Single Family,Detached House,3,1,947.0,1.422308,West,February,62330.0,Winter,6
6135,2018,Stamford,358710.0,605000.0,Single Family,Detached House,3,2,1034.0,1.422308,South,February,-246290.0,Winter,6
6136,2018,Stamford,561220.0,724000.0,Single Family,Detached House,3,2,959.0,1.422308,West,February,-162780.0,Winter,6
6137,2018,Stamford,358710.0,605000.0,Single Family,Detached House,3,2,1014.0,1.422308,West,February,-246290.0,Winter,6
6138,2018,Unknown,88790.0,98500.0,Two Family,Duplex,4,2,1229.0,1.422308,North,February,-9710.0,Winter,6
6139,2018,Waterbury,85670.0,74000.0,,Detached House,3,2,1061.0,1.422308,North,February,11670.0,Winter,6
6140,2018,Waterbury,105210.0,79500.0,Single Family,Detached House,3,3,972.0,1.422308,East,February,25710.0,Winter,6
6141,2018,Waterbury,105360.0,159900.0,Single Family,Detached House,3,3,1044.0,1.422308,North,February,-54540.0,Winter,6
6142,2018,Norwalk,201040.0,199000.0,Single Family,Detached House,3,1,1029.0,1.422308,West,February,2040.0,Winter,6
6144,2018,Norwalk,240060.0,430000.0,Single Family,Detached House,3,2,1088.0,1.422308,North,February,-189940.0,Winter,6
6145,2018,Stamford,206690.0,517500.0,Two Family,Duplex,4,3,1365.0,1.422308,South,February,-310810.0,Winter,6
6146,2018,Unknown,234060.0,417500.0,,Detached House,3,3,919.0,1.422308,West,February,-183440.0,Winter,6
6147,2018,Norwalk,170970.0,305000.0,Two Family,Duplex,4,4,1431.0,1.422308,East,February,-134030.0,Winter,6
6148,2018,Stamford,845900.0,975000.0,Single Family,Detached House,3,1,1018.0,1.422308,East,February,-129100.0,Winter,6
6153,2018,Waterbury,60750.0,43500.0,Single Family,Detached House,3,3,1002.0,1.422308,East,March,17250.0,Spring,6
6154,2018,West Hartford,184520.0,357000.0,,Detached House,3,2,1036.0,1.422308,West,March,-172480.0,Spring,6
6155,2018,Stamford,214030.0,352500.0,Single Family,Detached House,3,1,986.0,1.422308,East,March,-138470.0,Spring,6
6156,2018,Stamford,309510.0,545000.0,Single Family,Detached House,3,1,1065.0,1.422308,North,March,-235490.0,Spring,6
6158,2018,Stamford,423930.0,450000.0,,Detached House,3,2,1059.0,1.422308,South,March,-26070.0,Spring,6
6160,2018,Waterbury,66310.0,54100.0,,Detached House,3,1,963.0,1.422308,East,March,12210.0,Spring,6
6161,2018,Norwalk,411610.0,458792.0,Single Family,Detached House,3,2,1014.0,1.422308,North,March,-47182.0,Spring,6
6162,2018,Stamford,124260.0,192000.0,Single Family,Detached House,3,3,943.0,1.422308,North,March,-67740.0,Spring,6
6163,2018,West Hartford,264460.0,335000.0,Single Family,Detached House,3,1,967.0,1.422308,South,March,-70540.0,Spring,6
6164,2018,West Hartford,117250.0,160000.0,Single Family,Detached House,3,3,1068.0,1.422308,North,March,-42750.0,Spring,6
6166,2018,Unknown,270200.0,360000.0,Single Family,Detached House,3,3,987.0,1.422308,East,March,-89800.0,Spring,6
6167,2018,Stamford,159840.0,275000.0,Single Family,Detached House,3,2,1030.0,1.422308,North,March,-115160.0,Spring,6
6168,2018,Norwalk,126860.0,150000.0,Two Family,Duplex,4,4,1313.0,1.422308,West,March,-23140.0,Spring,6
6170,2018,West Hartford,111930.0,125000.0,Single Family,Detached House,3,3,946.0,1.422308,West,March,-13070.0,Spring,6
6171,2018,Waterbury,63260.0,7000.0,,Triplex,6,5,2121.0,1.422308,South,March,56260.0,Spring,6
6172,2018,Unknown,170240.0,285000.0,Single Family,Detached House,3,3,1025.0,1.422308,West,March,-114760.0,Spring,6
6173,2018,Waterbury,82350.0,45500.0,Single Family,Detached House,3,3,1085.0,1.422308,South,March,36850.0,Spring,6
6174,2018,Norwalk,369510.0,675000.0,Single Family,Detached House,3,1,1039.0,1.422308,South,March,-305490.0,Spring,6
6175,2018,Stamford,400750.0,475000.0,Single Family,Detached House,3,3,1062.0,1.422308,West,March,-74250.0,Spring,6
6176,2018,Unknown,163520.0,295000.0,Single Family,Detached House,3,3,1100.0,1.422308,South,March,-131480.0,Spring,6
6177,2018,Waterbury,77640.0,45000.0,Single Family,Detached House,3,1,904.0,1.422308,West,March,32640.0,Spring,6
6178,2018,West Hartford,232330.0,299000.0,Single Family,Detached House,3,1,924.0,1.422308,West,March,-66670.0,Spring,6
6179,2018,West Hartford,145390.0,220000.0,Single Family,Detached House,3,1,939.0,1.422308,East,March,-74610.0,Spring,6
6181,2018,West Hartford,210420.0,275000.0,Single Family,Detached House,3,1,909.0,1.422308,West,March,-64580.0,Spring,6
6182,2018,Waterbury,36600.0,18000.0,Two Family,Duplex,4,4,1409.0,1.422308,East,March,18600.0,Spring,6
6183,2018,West Hartford,210420.0,275000.0,Single Family,Detached House,3,2,1068.0,1.422308,East,March,-64580.0,Spring,6
6184,2018,Stamford,173960.0,600000.0,Three Family,Triplex,6,6,2124.0,1.422308,West,March,-426040.0,Spring,6
